CountyCode,Mean_Target
0.0,294.01858994405643
1.0,244.69444444444446
3.0,175.03896103896105
5.0,153.45714285714286
7.0,191.78947368421052
9.0,213.34146341463415
11.0,210.38095238095238
13.0,239.93548387096774
15.0,138.4
17.0,213.52459016393442
19.0,55.6
21.0,158.36363636363637
23.0,277.17857142857144
25.0,144.59259259259258
27.0,125.11111111111111
29.0,169.13636363636363
31.0,353.83898305084745
33.0,137.85714285714286
35.0,124.125
37.0,133.27272727272728
39.0,197.875
41.0,281.84615384615387
43.0,395.2
45.0,167.58333333333334
47.0,82.0
49.0,249.25
53.0,257.6875
55.0,92.33333333333333
57.0,145.0
59.0,571.5
61.0,174.07692307692307
63.0,356.4
65.0,318.25
67.0,118.0
69.0,166.5
71.0,408.4710144927536
73.0,215.33333333333334
75.0,146.83333333333334
77.0,174.0
79.0,129.85714285714286
81.0,471.2283464566929
83.0,69.0
85.0,91.33333333333333
87.0,167.66666666666666
89.0,111.5
91.0,82.6
93.0,158.55555555555554
95.0,101.16666666666667
97.0,214.95348837209303
99.0,263.3636363636364
101.0,128.5
103.0,183.66666666666666
105.0,327.3333333333333
107.0,75.5
109.0,518.5
111.0,124.33333333333333
113.0,189.8
115.0,142.5
117.0,309.0
119.0,270.0
121.0,193.5
123.0,125.625
125.0,235.75
127.0,39.0
129.0,59.0
131.0,91.25
133.0,118.18181818181819
135.0,91.0
137.0,450.0
139.0,151.14285714285714
141.0,110.66666666666667
143.0,148.0
145.0,200.25
147.0,187.0
149.0,57.0
151.0,230.75
153.0,206.5
155.0,103.66666666666667
157.0,53.5
161.0,588.0
163.0,219.66666666666666
165.0,93.5
167.0,84.0
169.0,137.0
173.0,46.0
181.0,109.5
187.0,173.0
215.0,356.61290322580646
510.0,341.25
570.0,88.0
590.0,388.0
630.0,102.0
650.0,962.0
660.0,166.0
670.0,150.0
680.0,560.0
683.0,141.0
690.0,164.0
730.0,810.0
735.0,19.0
740.0,137.0
750.0,59.0
770.0,75.33333333333333
775.0,85.0
790.0,110.0
800.0,366.0
820.0,95.0
830.0,48.0
840.0,216.0
