CountyCode,Mean_Target
0.0,1030.7265539305301
1.0,716.2777777777778
3.0,604.171052631579
5.0,572.921052631579
7.0,689.7368421052631
9.0,747.8829584445291
11.0,959.4782608695652
13.0,853.7272727272727
15.0,545.5333333333333
17.0,752.2857142857143
19.0,391.0
21.0,538.8529411764706
23.0,795.4827586206897
25.0,612.2222222222222
27.0,377.22222222222223
29.0,640.047619047619
31.0,1147.975
33.0,916.8
35.0,578.4285714285714
37.0,670.7272727272727
39.0,647.25
41.0,1149.9259259259259
43.0,1279.0
45.0,616.6153846153846
47.0,585.0
49.0,1006.3076923076923
53.0,950.6
55.0,597.6666666666666
57.0,723.0
59.0,1844.0
61.0,850.0
63.0,1520.4
65.0,986.5
67.0,817.0
69.0,735.0
71.0,1201.5796178343949
73.0,863.6666666666666
75.0,741.6666666666666
77.0,864.875
79.0,650.7857142857143
81.0,1202.1949152542372
83.0,303.0
85.0,480.75
87.0,954.75
89.0,550.5
91.0,434.22222222222223
93.0,609.5
95.0,749.6
97.0,1015.4888888888889
99.0,1575.9166666666667
101.0,659.25
103.0,1283.6666666666667
105.0,1669.3333333333333
107.0,357.5
109.0,2054.0
111.0,759.0
113.0,779.125
115.0,414.5
117.0,2368.0
119.0,1042.142857142857
121.0,1129.0
123.0,708.25
125.0,1142.764705882353
127.0,305.0
129.0,307.0
131.0,663.75
133.0,594.3636363636364
135.0,370.0
137.0,1748.5
139.0,1184.375
141.0,624.0
143.0,753.0
145.0,1328.1666666666667
147.0,686.8
149.0,310.0
151.0,976.0
153.0,526.8
155.0,571.6666666666666
157.0,372.0
161.0,1018.0
163.0,876.53125
165.0,471.0
167.0,641.0
169.0,1020.0
173.0,305.0
181.0,652.5
187.0,1043.0
215.0,1204.8709677419354
510.0,1007.8181818181819
570.0,718.0
590.0,1000.5
630.0,673.5
660.0,1214.0
670.0,1009.0
680.0,1385.5
683.0,1067.0
690.0,980.0
730.0,1720.0
735.0,150.0
740.0,408.0
750.0,339.0
770.0,556.0
775.0,627.0
790.0,625.0
800.0,1974.0
820.0,597.0
830.0,390.0
840.0,1494.0
