CountyCode,Mean_Target
0.0,1030.7265539305301
1.0,716.2777777777778
3.0,604.171052631579
5.0,580.4054054054054
7.0,689.7368421052631
9.0,747.8829584445291
11.0,959.4782608695652
13.0,893.2666666666667
15.0,545.5333333333333
17.0,747.5714285714286
19.0,391.0
21.0,538.8529411764706
23.0,796.6551724137931
25.0,615.8571428571429
27.0,377.22222222222223
29.0,640.047619047619
31.0,1143.7520661157025
33.0,705.375
35.0,553.8709677419355
37.0,670.7272727272727
39.0,647.25
41.0,1170.357142857143
43.0,1279.0
45.0,608.0833333333334
47.0,585.0
49.0,968.0
53.0,950.6
55.0,597.6666666666666
57.0,723.0
59.0,1844.0
61.0,832.3
63.0,1520.4
65.0,986.5
67.0,817.0
69.0,735.0
71.0,1222.951388888889
73.0,863.6666666666666
75.0,700.4285714285714
77.0,864.875
79.0,650.7857142857143
81.0,1172.969696969697
83.0,303.0
85.0,611.3333333333334
87.0,1060.6666666666667
89.0,611.2
91.0,434.22222222222223
93.0,661.1428571428571
95.0,556.0
97.0,1015.4888888888889
99.0,1668.4545454545455
101.0,659.25
103.0,1283.6666666666667
105.0,1669.3333333333333
107.0,357.5
109.0,2054.0
111.0,759.0
113.0,761.125
115.0,414.5
117.0,2368.0
119.0,1042.142857142857
121.0,1129.0
123.0,691.1
125.0,1142.764705882353
127.0,305.0
129.0,307.0
131.0,663.75
133.0,594.3636363636364
135.0,370.0
137.0,1748.5
139.0,1184.375
141.0,624.0
143.0,450.0
145.0,1287.2
147.0,837.3333333333334
149.0,310.0
151.0,765.75
153.0,742.4285714285714
155.0,397.0
157.0,722.0
161.0,1018.0
163.0,876.53125
165.0,471.0
167.0,680.0
169.0,1020.0
173.0,305.0
181.0,348.0
187.0,1043.0
193.0,656.0
215.0,1204.8709677419354
510.0,957.8333333333334
570.0,718.0
590.0,1622.0
630.0,631.0
660.0,930.5
670.0,1009.0
680.0,2316.0
683.0,761.0
690.0,980.0
730.0,1720.0
735.0,353.0
750.0,339.0
770.0,716.0
775.0,607.0
790.0,625.0
800.0,1974.0
820.0,597.0
830.0,384.5
840.0,1494.0
