CountyCode,Mean_Target
0.0,294.01858994405643
1.0,244.69444444444446
3.0,173.94736842105263
5.0,153.45714285714286
7.0,191.97297297297297
9.0,213.34146341463415
11.0,210.38095238095238
13.0,256.57142857142856
15.0,138.4
17.0,214.7377049180328
19.0,55.6
21.0,158.36363636363637
23.0,273.0344827586207
25.0,148.5185185185185
27.0,125.11111111111111
29.0,173.42857142857142
31.0,351.0840336134454
33.0,150.375
35.0,129.41935483870967
37.0,133.27272727272728
39.0,197.875
41.0,271.9310344827586
43.0,395.2
45.0,167.58333333333334
47.0,82.0
49.0,223.21428571428572
53.0,257.6875
55.0,92.33333333333333
57.0,145.0
59.0,571.5
61.0,153.8
63.0,356.4
65.0,318.25
67.0,118.0
69.0,166.5
71.0,429.84397163120565
73.0,215.33333333333334
75.0,138.14285714285714
77.0,174.0
79.0,129.85714285714286
81.0,448.008064516129
83.0,69.0
85.0,91.33333333333333
87.0,167.66666666666666
89.0,124.4
91.0,82.22222222222223
93.0,170.0
95.0,97.5
97.0,214.95348837209303
99.0,283.7
101.0,128.5
103.0,183.66666666666666
105.0,327.3333333333333
107.0,75.5
109.0,518.5
111.0,124.33333333333333
113.0,158.375
115.0,142.5
117.0,309.0
119.0,270.0
121.0,193.5
123.0,122.5
125.0,235.75
127.0,39.0
129.0,59.0
131.0,91.25
133.0,118.18181818181819
135.0,91.0
137.0,450.0
139.0,151.14285714285714
141.0,110.66666666666667
143.0,97.5
145.0,200.25
147.0,184.66666666666666
149.0,57.0
151.0,210.25
153.0,195.57142857142858
155.0,91.5
157.0,141.0
161.0,588.0
163.0,219.66666666666666
165.0,93.5
167.0,143.0
169.0,137.0
173.0,46.0
181.0,53.0
187.0,244.0
193.0,100.0
215.0,356.61290322580646
510.0,319.15384615384613
570.0,88.0
590.0,388.0
630.0,102.0
650.0,962.0
660.0,151.5
670.0,230.0
680.0,560.0
683.0,105.5
690.0,164.0
730.0,810.0
735.0,30.5
750.0,59.0
770.0,102.0
775.0,85.0
790.0,110.0
800.0,646.0
820.0,136.0
830.0,57.0
840.0,216.0
